episode,scramble,solved,steps,reward,epsilon,solve_rate,avg_steps,avg_reward,total_solves,best_streak,tile_accuracy
12810,6,false,25,-1.6667,0.277769,0.3500,17.85,34.0917,3174,7,0.3333
12820,6,false,25,0.4167,0.277492,0.3500,18.01,34.0757,3177,7,0.2917
12830,6,false,25,-4.1667,0.277214,0.3400,18.18,32.9410,3180,7,0.2500
12840,6,false,25,-3.3333,0.276937,0.3100,18.89,29.9753,3182,7,0.3333
12850,6,false,25,-1.6667,0.276660,0.3100,18.97,30.0298,3185,7,0.3750
12860,6,true,4,103.4500,0.276384,0.3400,18.38,33.1168,3189,7,1.0000
12870,6,false,25,1.2500,0.276108,0.3000,19.22,29.0747,3191,7,0.6667
12880,6,true,2,101.5667,0.275832,0.3400,18.40,33.3107,3197,7,0.0000
12890,6,false,25,-6.6667,0.275556,0.3600,18.08,35.2822,3201,7,0.0417
12900,6,false,25,-1.2500,0.275308,0.3500,18.31,34.2373,3203,7,0.1667
12910,6,false,25,-0.8333,0.275005,0.3300,18.77,32.2852,3207,7,0.4167
12920,6,true,6,104.5000,0.274731,0.3800,17.84,37.5665,3215,7,0.3333
12930,6,false,25,-3.7500,0.274483,0.3800,17.82,37.5810,3218,7,0.2917
12940,6,true,10,98.6833,0.274182,0.3900,17.67,38.5303,3221,7,0.3333
12950,6,true,4,102.6167,0.273908,0.4000,17.36,39.4873,3225,7,0.3333
12960,6,false,25,-3.3333,0.273661,0.4000,17.32,39.4997,3229,7,0.2500
12970,6,false,25,-2.5000,0.273360,0.4200,17.10,41.5445,3233,7,0.0833
12980,6,false,25,-2.5000,0.273114,0.3800,17.80,37.3497,3235,7,0.2083
12990,6,true,4,99.2833,0.272814,0.3800,17.76,37.4287,3239,7,0.3333
13000,6,false,25,-0.4167,0.272541,0.3800,17.84,37.4873,3241,7,0.2917
13010,6,true,6,100.3333,0.272269,0.3600,18.14,35.5053,3243,7,0.3333
13020,6,true,2,98.2333,0.272051,0.3200,18.82,31.1333,3247,7,0.0000
13030,6,true,4,104.7000,0.271725,0.3300,18.67,32.2285,3251,7,0.3333
13040,6,true,8,99.7167,0.271453,0.3400,18.38,33.2418,3255,7,0.0000
13050,6,false,25,-2.0833,0.271182,0.3100,19.03,30.0738,3256,7,0.1667
13060,6,false,25,-2.5000,0.270911,0.2900,19.55,27.9823,3258,7,0.2917
13070,6,false,25,-2.5000,0.270640,0.2900,19.45,27.9382,3262,7,0.1667
13080,6,true,6,99.5000,0.270370,0.3100,19.09,29.7762,3266,7,0.3333
13090,6,false,25,-0.8333,0.270099,0.3200,18.86,30.9127,3271,7,0.2917
13100,6,true,6,100.7500,0.269829,0.3400,18.40,32.8648,3275,7,0.3333
13110,6,true,6,105.7500,0.269614,0.3400,18.36,32.8522,3277,7,1.0000
13120,6,true,4,99.7000,0.269290,0.3600,17.90,35.0502,3283,7,0.3333
13130,6,false,25,-1.2500,0.269048,0.3800,17.54,37.2048,3289,7,0.3333
13140,6,true,6,103.2500,0.268752,0.3900,17.39,38.3375,3294,7,0.3333
13150,6,false,25,-2.5000,0.268537,0.3900,17.43,38.3418,3295,7,0.1250
13160,6,false,25,0.8333,0.268242,0.4000,17.28,39.4287,3298,7,0.4167
13170,6,false,25,-1.6667,0.267974,0.3900,17.47,38.4295,3301,7,0.2500
13180,6,false,25,-2.9167,0.267679,0.3800,17.66,37.6595,3304,7,0.0833
13190,6,false,25,-2.5000,0.267412,0.3500,18.29,34.5018,3306,7,0.2500
13200,6,true,2,101.5667,0.267144,0.3600,18.12,35.5782,3311,7,0.0000
13210,6,false,25,-4.1667,0.266931,0.3600,18.28,35.5538,3313,7,0.2500
13220,6,false,25,-5.8333,0.266611,0.3500,18.49,34.5360,3318,7,0.0417
13230,6,false,25,0.8333,0.266344,0.2900,19.63,28.0660,3318,7,0.3333
13240,6,true,8,104.3000,0.266078,0.2800,19.80,27.0063,3322,7,1.0000
13250,6,false,25,-3.3333,0.265812,0.3100,19.13,30.1847,3326,7,0.2500
13260,6,false,25,-0.8333,0.265546,0.3300,18.53,32.2925,3331,7,0.2500
13270,6,false,25,-1.2500,0.265307,0.3100,18.89,30.0753,3332,7,0.2500
13280,6,false,25,-3.3333,0.265016,0.3200,18.70,31.0620,3336,7,0.2083
13290,6,true,4,102.2000,0.264777,0.3200,18.68,30.9848,3338,7,0.3333
13300,6,false,25,-2.5000,0.264513,0.2800,19.40,26.7505,3339,7,0.3333
13310,6,false,25,-3.7500,0.264248,0.3100,18.65,29.8993,3344,7,0.0417
13320,6,false,25,-6.6667,0.263958,0.2900,19.03,27.8760,3347,7,0.0833
13330,6,true,2,102.4000,0.263694,0.3100,18.59,30.0303,3349,7,0.3333
13340,6,false,25,-2.0833,0.263430,0.3100,18.53,29.9488,3353,7,0.2083
13350,6,true,4,104.7000,0.263167,0.3100,18.57,29.9740,3357,7,0.3333
13360,6,false,25,-2.9167,0.262904,0.2900,19.03,27.8343,3360,7,0.2083
13370,6,false,25,1.2500,0.262641,0.3200,18.52,31.0842,3364,7,0.5417
13380,6,false,25,-6.6667,0.262379,0.3300,18.33,31.9958,3369,7,0.0417
13390,6,false,25,-4.1667,0.262116,0.3400,18.14,33.0533,3372,7,0.2500
13400,6,true,8,103.8833,0.261907,0.3500,17.97,34.1172,3374,7,1.0000
13410,6,true,10,97.0167,0.261619,0.3200,18.68,30.8557,3376,7,0.0000
13420,6,false,25,-6.2500,0.261383,0.3200,18.72,30.6308,3379,7,0.0417
13430,6,true,6,104.5000,0.261096,0.3200,18.78,30.6123,3381,7,0.3333
13440,6,true,6,103.2500,0.260861,0.3400,18.52,32.7528,3387,7,0.3333
13450,6,true,2,99.9000,0.260548,0.3400,18.48,32.6110,3391,7,0.3333
13460,6,true,6,105.3333,0.260288,0.3400,18.54,32.6592,3394,7,1.0000
13470,6,false,25,-1.6667,0.260028,0.3200,18.92,30.5567,3396,7,0.1250
13480,6,false,25,-2.5000,0.259794,0.3300,18.65,31.7222,3402,7,0.1667
13490,6,true,4,102.6167,0.259534,0.3500,18.23,33.7453,3407,7,1.0000
13500,6,false,25,-1.6667,0.259249,0.3700,17.83,35.8998,3411,7,0.1250
13510,6,false,25,-3.7500,0.258990,0.3800,17.52,36.9193,3414,7,0.1250
13520,6,false,25,-0.8333,0.258731,0.3500,18.07,34.0530,3414,7,0.3333
13530,6,true,8,104.7167,0.258524,0.3700,17.65,36.1845,3418,7,0.3333
13540,6,true,2,99.9000,0.258214,0.3300,18.31,31.9020,3420,7,0.3333
13550,6,false,25,-3.3333,0.257956,0.3500,18.15,34.1117,3426,7,0.2083
13560,6,true,2,99.9000,0.257698,0.3300,18.45,31.9380,3427,7,0.0000
13570,6,false,25,-3.3333,0.257466,0.3300,18.33,31.9667,3429,7,0.0417
13580,6,false,25,-2.0833,0.257209,0.3000,18.96,28.9465,3432,7,0.1667
13590,6,true,4,103.8667,0.256926,0.2700,19.59,25.9847,3434,7,1.0000
13600,6,true,2,102.4000,0.256720,0.2500,19.95,23.8633,3436,7,1.0000
13610,6,true,16,99.3333,0.256438,0.2900,19.25,28.1665,3443,7,0.0000
13620,6,false,25,-2.9167,0.256156,0.3100,18.81,30.1583,3445,7,0.1250
13630,6,false,25,-2.5000,0.255900,0.2800,19.40,26.9005,3446,7,0.1667
13640,6,true,6,104.5000,0.255644,0.2700,19.65,25.8370,3447,7,1.0000
13650,6,false,25,-2.5000,0.255414,0.2400,19.98,22.6760,3450,7,0.0417
13660,6,false,25,-2.0833,0.255134,0.2500,19.79,23.7585,3452,7,0.0833
13670,6,false,25,-2.9167,0.254878,0.2600,19.74,24.7187,3455,7,0.1250
13680,6,true,4,100.1167,0.254649,0.2800,19.34,26.5982,3460,7,0.3333
13690,6,false,25,-2.9167,0.254395,0.3000,18.94,28.5902,3464,7,0.1250
13700,6,false,25,-6.2500,0.254140,0.3300,18.39,31.5982,3469,7,0.1250
13710,6,false,25,-6.2500,0.253886,0.3100,18.69,29.4328,3474,7,0.0000
13720,6,true,4,100.5333,0.253607,0.3500,17.77,33.4830,3480,7,0.0000
13730,6,true,4,102.2000,0.253354,0.3600,17.56,34.6467,3482,7,1.0000
13740,6,false,25,-3.7500,0.253126,0.3900,16.95,37.9815,3486,7,0.2083
13750,6,false,25,-1.6667,0.252847,0.4200,16.28,41.1432,3492,7,0.2083
13760,6,false,25,-4.1667,0.252595,0.4500,15.95,44.3583,3497,7,0.2083
13770,6,false,25,-4.1667,0.252342,0.4400,16.04,43.3733,3499,7,0.1667
13780,6,false,25,1.2500,0.252090,0.4300,16.25,42.5722,3503,7,0.5833
13790,6,false,25,-2.0833,0.251838,0.4200,16.40,41.4895,3506,7,0.0833
13800,6,false,25,-3.3333,0.251586,0.4300,16.11,42.7278,3512,7,0.0417
13810,7,true,3,103.5500,0.251360,0.4300,16.09,42.7215,3517,7,1.0000
13820,7,false,25,-2.0833,0.251084,0.3900,17.11,38.6905,3519,7,0.2500
13830,7,true,3,100.6333,0.250883,0.4000,16.87,39.5947,3522,7,0.3333
13840,7,true,7,103.9833,0.250632,0.4000,16.95,39.6742,3526,7,1.0000
13850,7,true,7,98.9833,0.250331,0.3800,17.49,37.5348,3530,7,0.0000
13860,7,false,25,-5.4167,0.250106,0.3500,17.84,34.2927,3532,7,0.0000
13870,7,true,3,98.9667,0.249831,0.3900,16.96,38.3680,3538,7,0.0000
13880,7,false,25,-1.6667,0.249582,0.3700,17.38,36.1990,3540,7,0.2917
13890,7,true,3,102.3000,0.249332,0.3800,17.21,37.3378,3544,7,1.0000
13900,7,true,5,104.6000,0.249083,0.3600,17.67,35.2690,3548,7,1.0000
13910,7,true,9,102.1167,0.248834,0.3400,18.16,33.3097,3551,7,1.0000
13920,7,false,25,-2.0833,0.248585,0.3400,18.18,33.2577,3553,7,0.1667
13930,7,true,3,99.3833,0.248362,0.3700,17.54,36.4955,3559,7,0.3333
13940,7,false,25,-3.7500,0.248089,0.3600,17.70,35.2702,3562,7,0.2500
13950,7,false,25,-1.2500,0.247865,0.3600,17.74,35.2287,3566,7,0.3333
13960,7,true,13,101.3000,0.247618,0.3600,17.80,35.3560,3568,7,0.3333
13970,7,false,25,-2.5000,0.247345,0.3400,18.30,33.3540,3572,7,0.1667
13980,7,false,25,-5.0000,0.247098,0.3400,18.32,33.3478,3574,7,0.0417
13990,7,false,25,-2.0833,0.246851,0.3100,18.98,30.2288,3575,7,0.4167
14000,7,false,25,-5.4167,0.246604,0.2900,19.32,28.0637,3577,7,0.1667
14010,7,false,25,-1.2500,0.246383,0.2800,19.50,26.9030,3579,7,0.3333
14020,7,false,25,-3.3333,0.246112,0.2600,19.82,24.8440,3579,7,0.0417
14030,7,false,25,-1.2500,0.245866,0.2000,21.12,18.6872,3579,7,0.2083
14040,7,false,25,0.4167,0.245620,0.1900,21.34,17.6350,3581,7,0.3750
14050,7,false,25,-5.4167,0.245399,0.1700,21.68,15.5198,3583,7,0.1250
14060,7,false,25,-3.3333,0.245154,0.1600,21.84,14.4278,3584,7,0.1250
14070,7,true,7,105.2333,0.244884,0.1500,22.04,13.4527,3587,7,0.3333
14080,7,false,25,-2.5000,0.244639,0.1300,22.44,11.4357,3587,7,0.0833
14090,7,false,25,-2.5000,0.244395,0.1600,21.84,14.5112,3591,7,0.3333
14100,7,false,25,-2.0833,0.244175,0.1700,22.02,15.5567,3594,7,0.1667
14110,7,true,1,100.0000,0.243955,0.1900,21.46,17.6480,3598,7,0.3333
14120,7,false,25,-0.8333,0.243663,0.2400,20.64,22.9017,3603,7,0.4167
14130,7,false,25,0.8333,0.243443,0.2600,20.20,25.0102,3605,7,0.4167
14140,7,true,5,97.9333,0.243176,0.2700,20.04,25.9063,3608,7,0.0000
14150,7,false,25,-3.7500,0.242933,0.2500,20.48,23.8978,3608,7,0.0000
14160,7,false,25,1.6667,0.242690,0.2700,20.06,25.9335,3611,7,0.5833
14170,7,false,25,-2.5000,0.242520,0.2600,20.24,24.7812,3613,7,0.2500
14180,7,false,25,-2.0833,0.242229,0.3000,19.44,28.8235,3617,7,0.0833
14190,7,true,3,104.3833,0.241987,0.3100,19.16,29.9483,3622,7,1.0000
14200,7,false,25,-1.2500,0.241721,0.3200,18.62,30.9867,3626,7,0.3333
14210,7,false,25,-2.0833,0.241479,0.3000,19.12,28.8138,3628,7,0.1250
14220,7,false,25,-1.6667,0.241262,0.2700,19.52,25.6583,3630,7,0.3333
14230,7,true,9,105.4500,0.240997,0.2800,19.46,26.6653,3633,7,1.0000
14240,7,false,25,-5.8333,0.240756,0.2500,19.96,23.6665,3633,7,0.1667
14250,7,false,25,-2.9167,0.240539,0.2700,19.58,25.9523,3635,7,0.1250
14260,7,false,25,-0.4167,0.240299,0.2600,19.78,24.9022,3637,7,0.2917
14270,7,false,25,-1.2500,0.240059,0.2700,19.72,25.9675,3640,7,0.4583
14280,7,false,25,-3.7500,0.239819,0.2600,19.86,24.8150,3643,7,0.1250
14290,7,true,1,100.0000,0.239555,0.2400,20.26,22.5897,3646,7,0.3333
14300,7,false,25,0.4167,0.239340,0.2100,20.88,19.5288,3647,7,0.3750
14310,7,false,25,-5.8333,0.239077,0.2200,20.62,20.5808,3650,7,0.0417
14320,7,false,25,-2.5000,0.238838,0.2300,20.44,21.6498,3653,7,0.2500
14330,7,false,25,-1.6667,0.238599,0.2200,20.54,20.6180,3655,7,0.2500
14340,7,true,11,104.8333,0.238384,0.2600,19.94,24.9278,3659,7,0.3333
14350,7,false,25,-3.3333,0.238146,0.2800,19.56,26.7845,3663,7,0.1250
14360,7,false,25,-0.4167,0.237884,0.3000,19.16,28.9640,3667,7,0.3333
14370,7,false,25,-3.7500,0.237670,0.3000,18.98,28.9403,3670,7,0.2083
14380,7,false,25,-4.1667,0.237409,0.2800,19.44,27.0173,3671,7,0.1250
14390,7,true,5,100.4333,0.237171,0.2600,19.88,25.0088,3672,7,0.3333
14400,7,false,25,-0.0000,0.236934,0.2700,19.72,25.9717,3674,7,0.4167
14410,7,false,25,-5.0000,0.236745,0.2500,20.26,23.9990,3675,7,0.2917
14420,7,false,25,-4.1667,0.236461,0.2400,20.38,22.8402,3677,7,0.0417
14430,7,false,25,0.8333,0.236248,0.2400,20.34,22.7650,3679,7,0.5000
14440,7,false,25,-2.9167,0.235989,0.2300,20.36,21.7745,3682,7,0.2500
14450,7,false,25,-2.0833,0.235753,0.2300,20.26,21.8428,3686,7,0.2083
14460,7,false,25,-1.6667,0.235517,0.2000,20.84,18.5902,3687,7,0.1250
14470,7,false,25,-3.7500,0.235282,0.2000,21.00,18.6200,3690,7,0.2083
14480,7,false,25,-3.3333,0.235046,0.2000,21.00,18.5825,3691,7,0.2083
14490,7,false,25,-2.9167,0.234811,0.2100,20.72,19.6157,3693,7,0.3750
14500,7,false,25,-1.2500,0.234577,0.2000,20.94,18.5927,3694,7,0.3333
14510,7,false,25,-3.3333,0.234342,0.2000,20.88,18.6320,3695,7,0.1250
14520,7,true,3,103.5500,0.234108,0.2300,20.34,21.8223,3700,7,1.0000
14530,7,false,25,-3.7500,0.233897,0.2300,20.46,21.8020,3702,7,0.0833
14540,7,false,25,-2.0833,0.233640,0.2100,20.84,19.6953,3703,7,0.2500
14550,7,false,25,-3.3333,0.233407,0.1900,21.32,17.5537,3705,7,0.1250
14560,7,false,25,-1.6667,0.233173,0.2100,20.90,19.6810,3708,7,0.2500
14570,7,false,25,-4.5833,0.232940,0.2400,20.14,22.7642,3714,7,0.1667
14580,7,false,25,-2.0833,0.232708,0.2600,19.72,24.9665,3717,7,0.1250
14590,7,false,25,-1.2500,0.232498,0.2700,19.66,25.9527,3720,7,0.2500
14600,7,false,25,-2.0833,0.232243,0.2800,19.38,27.0525,3722,7,0.2500
14610,7,false,25,-4.1667,0.232010,0.2800,19.38,26.9650,3723,7,0.0417
14620,7,false,25,-5.0000,0.231779,0.2700,19.52,25.8250,3727,7,0.1667
14630,7,false,25,-1.6667,0.231570,0.2700,19.40,25.8662,3729,7,0.3750
14640,7,false,25,-3.3333,0.231315,0.2800,19.20,26.8580,3731,7,0.0000
14650,7,false,25,-0.8333,0.231084,0.2600,19.58,24.8055,3731,7,0.2500
14660,7,false,25,-5.0000,0.230853,0.2700,19.56,25.8168,3735,7,0.2083
14670,7,false,25,-3.3333,0.230622,0.2500,20.08,23.7503,3739,7,0.1667
14680,7,false,25,-2.5000,0.230392,0.2400,20.34,22.6192,3741,7,0.1250
14690,7,false,25,-2.5000,0.230162,0.2200,20.72,20.6458,3742,7,0.1250
14700,7,false,25,-1.6667,0.229932,0.2200,20.72,20.6167,3744,7,0.2917
14710,7,false,25,-3.7500,0.229702,0.2200,20.72,20.6958,3745,7,0.0417
14720,7,true,3,100.6333,0.229495,0.2200,20.74,20.8063,3749,7,0.0000
14730,7,false,25,-4.1667,0.229266,0.2200,20.70,20.7520,3751,7,0.0833
14740,7,false,25,-2.9167,0.229059,0.2200,20.62,20.6642,3753,7,0.3333
14750,7,false,25,-2.0833,0.228785,0.2600,19.82,24.8857,3757,7,0.2083
14760,7,false,25,-1.6667,0.228556,0.2700,19.64,26.0088,3762,7,0.2500
14770,7,false,25,-0.8333,0.228350,0.2400,20.16,22.9705,3763,7,0.3750
14780,7,false,25,-2.0833,0.228122,0.2400,20.08,22.9118,3765,7,0.1250
14790,7,false,25,1.2500,0.227917,0.2600,19.68,24.9622,3768,7,0.3750
14800,7,false,25,-2.5000,0.227666,0.2600,19.86,25.0858,3770,7,0.2917
14810,7,false,25,-2.9167,0.227416,0.2800,19.46,27.1653,3773,7,0.0833
14820,7,false,25,-4.1667,0.227211,0.2900,19.24,28.2342,3778,7,0.0000
14830,7,true,3,100.6333,0.227007,0.3200,18.60,31.3345,3783,7,0.3333
14840,7,true,5,105.4333,0.226757,0.3100,18.88,30.3930,3784,7,1.0000
14850,7,false,25,-5.0000,0.226553,0.3000,19.12,29.2888,3787,7,0.0417
14860,7,false,25,-1.2500,0.226304,0.2800,19.30,27.2063,3790,7,0.2500
14870,7,true,5,104.6000,0.226056,0.3100,18.72,30.2423,3794,7,1.0000
14880,7,false,25,0.8333,0.225830,0.3200,18.54,31.3780,3797,7,0.4167
14890,7,false,25,-3.7500,0.225604,0.3100,18.68,30.3088,3799,7,0.1667
14900,7,false,25,-2.5000,0.225378,0.3200,18.28,31.1832,3802,7,0.1250
14910,7,false,25,-1.6667,0.225176,0.3200,18.34,31.1563,3805,7,0.2500
14920,7,true,3,102.3000,0.224928,0.3000,18.80,29.1167,3808,7,0.3333
14930,7,false,25,-5.0000,0.224703,0.2900,19.12,28.1337,3812,7,0.2083
14940,7,false,25,1.6667,0.224501,0.3000,18.92,29.1630,3814,7,0.4167
14950,7,true,1,100.0000,0.224254,0.3100,18.58,30.2230,3818,7,1.0000
14960,7,false,25,-4.1667,0.224030,0.3000,18.98,29.0695,3820,7,0.1667
14970,7,false,25,-1.6667,0.223829,0.3000,18.94,29.0568,3824,7,0.3333
14980,7,false,25,-2.0833,0.223582,0.2900,19.12,28.0128,3826,7,0.2500
14990,7,true,7,104.8167,0.223359,0.3000,18.98,29.0778,3829,7,1.0000
15000,7,false,25,-2.0833,0.223180,0.3100,19.02,30.1540,3833,7,0.2083
15010,7,true,9,99.2000,0.222935,0.3400,18.32,33.2520,3839,7,0.0000
15020,7,false,25,-2.9167,0.222712,0.3200,18.84,31.1272,3840,7,0.1667
15030,7,false,25,-0.4167,0.222490,0.2900,19.42,28.0453,3841,7,0.3750
15040,7,false,25,-2.0833,0.222289,0.2900,19.46,28.0080,3843,7,0.2083
15050,7,true,5,104.6000,0.222023,0.3000,19.26,29.0457,3848,7,1.0000
15060,7,false,25,-1.6667,0.221823,0.2900,19.28,28.1760,3849,7,0.1667
15070,7,false,25,-0.4167,0.221579,0.2500,20.12,24.0213,3849,7,0.5000
15080,7,false,25,-2.9167,0.221380,0.2400,20.34,22.9358,3850,7,0.3333
15090,7,false,25,-2.9167,0.221136,0.2300,20.50,21.7563,3852,7,0.2500
15100,7,false,25,-0.0000,0.220915,0.2100,20.70,19.7218,3854,7,0.3750
15110,7,false,25,-2.0833,0.220695,0.1900,21.12,17.7403,3858,7,0.1250
15120,7,true,1,100.0000,0.220518,0.2300,20.16,21.8112,3863,7,1.0000
15130,7,false,25,-0.4167,0.220254,0.2400,20.00,22.8948,3865,7,0.2917
15140,7,true,5,105.0167,0.220077,0.2600,19.54,25.0470,3869,7,0.3333
15150,7,true,1,100.0000,0.219814,0.2300,20.22,21.9093,3871,7,0.0000
15160,7,false,25,0.0000,0.219638,0.2500,19.86,23.9557,3874,7,0.2917
15170,7,false,25,-1.2500,0.219396,0.2700,19.42,26.2308,3876,7,0.4583
15180,7,false,25,-3.7500,0.219155,0.2700,19.44,26.2497,3877,7,0.1667
15190,7,false,25,-1.6667,0.218936,0.3000,18.80,29.6125,3882,7,0.1667
15200,7,false,25,-1.2500,0.218739,0.3400,18.10,33.8115,3888,7,0.2500
15210,7,false,25,0.4167,0.218499,0.3200,18.54,31.8030,3890,7,0.4167
15220,7,false,25,-4.1667,0.218280,0.3100,18.78,30.8197,3894,7,0.0833
15230,7,false,25,-0.4167,0.218062,0.3200,18.54,31.8572,3897,7,0.2083
15240,7,false,25,2.9167,0.217844,0.2900,19.12,28.6587,3898,7,0.6667
15250,7,false,25,-3.3333,0.217626,0.2800,19.32,27.6668,3899,7,0.2083
15260,7,false,25,5.0000,0.217409,0.2700,19.52,26.6458,3901,7,0.9167
15270,7,false,25,-2.0833,0.217191,0.2700,19.68,26.6840,3903,7,0.2083
15280,7,false,25,-0.0000,0.216996,0.2900,19.32,28.8053,3906,7,0.3333
15290,7,false,25,-2.5000,0.216757,0.2700,19.74,26.5738,3909,7,0.2083
15300,7,false,25,-0.4167,0.216562,0.2400,20.18,23.3310,3912,7,0.5000
15310,7,false,25,-2.5000,0.216324,0.2400,20.08,23.1410,3914,7,0.1250
15320,7,false,25,-2.5000,0.216108,0.2100,20.72,20.0823,3915,7,0.1667
15330,7,true,7,101.9000,0.215892,0.2300,20.40,22.1622,3920,7,1.0000
15340,7,false,25,-2.5000,0.215676,0.2300,20.42,22.1893,3921,7,0.1667
15350,7,false,25,-2.0833,0.215461,0.2400,20.22,23.3395,3923,7,0.2500
15360,7,true,3,102.7167,0.215245,0.2500,20.06,24.4148,3926,7,1.0000
15370,7,true,5,100.4333,0.215052,0.2700,19.56,26.2877,3930,7,1.0000
15380,7,false,25,-0.0000,0.214815,0.2700,19.50,26.2520,3933,7,0.3333
15390,7,false,25,1.6667,0.214643,0.2700,19.52,26.3542,3936,7,0.6250
15400,7,false,25,-2.0833,0.214386,0.2600,19.78,25.3313,3938,7,0.1250
15410,7,false,25,-2.0833,0.214172,0.2400,20.26,23.2563,3938,7,0.1667
15420,7,false,25,-0.4167,0.213958,0.2700,19.74,26.4155,3942,7,0.4167
15430,7,false,25,-3.3333,0.213744,0.2500,20.06,24.4065,3945,7,0.1250
15440,7,false,25,-0.8333,0.213552,0.2500,20.04,24.4085,3946,7,0.2917
15450,7,true,7,99.4000,0.213338,0.2500,20.10,24.2692,3948,7,0.3333
15460,7,false,25,-1.2500,0.213104,0.2600,19.82,25.3065,3952,7,0.3750
15470,7,false,25,-2.9167,0.212890,0.2200,20.60,21.2203,3952,7,0.1250
15480,7,false,25,-2.5000,0.212678,0.2300,20.38,22.3308,3956,7,0.0833
15490,7,true,3,101.0500,0.212465,0.2200,20.56,21.2160,3958,7,0.3333
15500,7,false,25,0.4167,0.212253,0.2100,20.78,20.2680,3959,7,0.3333
15510,7,false,25,-0.4167,0.212041,0.2100,20.78,20.2472,3959,7,0.4167
15520,7,false,25,-2.0833,0.211829,0.2100,20.72,20.1490,3963,7,0.1667
15530,7,false,25,-0.4167,0.211617,0.1900,21.14,18.0633,3964,7,0.2500
15540,7,true,5,103.7667,0.211405,0.2000,21.04,19.1535,3966,7,0.3333
15550,7,true,3,100.6333,0.211194,0.2100,20.74,20.3053,3969,7,1.0000
15560,7,false,25,1.2500,0.211004,0.1700,21.58,16.2173,3969,7,0.4167
15570,7,false,25,0.0000,0.210772,0.1900,21.22,18.3178,3971,7,0.2917
15580,7,true,5,105.0167,0.210582,0.1900,21.26,18.3097,3975,7,1.0000
15590,7,false,25,-2.9167,0.210351,0.1900,21.26,18.3680,3977,7,0.2083
15600,7,false,25,-1.6667,0.210204,0.2000,21.14,19.2768,3979,7,0.2083
15610,7,false,25,-1.2500,0.209931,0.2300,20.58,22.4192,3982,7,0.2500
15620,7,false,25,0.4167,0.209742,0.2300,20.56,22.5128,3986,7,0.3750
15630,7,false,25,-0.8333,0.209532,0.2400,20.34,23.5650,3988,7,0.2917
15640,7,false,25,-0.8333,0.209323,0.2400,20.30,23.5565,3990,7,0.2917
15650,7,true,3,98.9667,0.209093,0.2400,20.36,23.4088,3993,7,0.3333
15660,7,false,25,-3.7500,0.208904,0.2900,19.32,28.4053,3998,7,0.1250
15670,7,false,25,-2.9167,0.208675,0.2900,19.28,28.2885,4000,7,0.0833
15680,7,false,25,-1.2500,0.208466,0.2800,19.46,27.2028,4003,7,0.2500
15690,7,false,25,-2.0833,0.208258,0.2900,19.44,28.1767,4006,7,0.4167
15700,7,false,25,-2.5000,0.208050,0.3100,19.02,30.3790,4010,7,0.1250
15710,7,true,3,100.6333,0.207842,0.3400,18.42,33.4587,4016,7,0.3333
15720,7,false,25,-3.7500,0.207696,0.3200,18.80,31.3187,4018,7,0.1667
15730,7,true,9,105.4500,0.207426,0.3500,18.18,34.2962,4023,7,0.3333
15740,7,false,25,-2.9167,0.207219,0.3600,17.94,35.2170,4026,7,0.0833
15750,7,false,25,-4.1667,0.207012,0.3500,18.10,34.2250,4028,7,0.1250
15760,7,true,9,100.0333,0.206805,0.3300,18.58,32.2125,4031,7,0.3333
15770,7,false,25,-3.3333,0.206598,0.3200,18.80,31.2853,4032,7,0.2917
15780,7,false,25,-5.0000,0.206412,0.3000,19.20,29.0808,4033,7,0.1667
15790,7,true,7,95.2333,0.206186,0.2900,19.24,28.0217,4035,7,0.0000
15800,7,false,25,-2.0833,0.206000,0.3000,18.92,28.9672,4040,7,0.2500
15810,7,true,9,104.2000,0.205794,0.2600,19.72,24.9748,4042,7,1.0000
15820,7,false,25,-1.6667,0.205568,0.2600,19.86,24.9733,4044,7,0.1667
15830,7,false,25,0.4167,0.205362,0.2300,20.48,21.8583,4046,7,0.4583
15840,7,true,9,103.3667,0.205157,0.2200,20.76,20.9043,4048,7,0.3333
15850,7,false,25,-2.9167,0.204993,0.2500,20.16,24.0215,4053,7,0.2083
15860,7,false,25,-2.5000,0.204768,0.2500,20.18,23.9153,4056,7,0.2500
15870,7,false,25,-3.7500,0.204543,0.2500,20.14,23.8193,4057,7,0.4583
15880,7,false,25,-4.1667,0.204338,0.2900,19.34,27.8617,4062,7,0.1250
15890,7,false,25,-4.5833,0.204134,0.2800,19.52,26.7843,4063,7,0.0000
15900,7,true,1,100.0000,0.203930,0.2800,19.48,26.9008,4068,7,0.0000
15910,7,false,25,-4.5833,0.203726,0.2900,19.22,27.8362,4071,7,0.1250
15920,7,true,13,103.8000,0.203522,0.2900,19.14,27.8275,4073,7,0.3333
15930,7,false,25,-0.0000,0.203339,0.2900,19.16,27.7588,4075,7,0.3333
15940,7,true,3,104.3833,0.203136,0.3400,17.96,32.8922,4082,7,0.3333
15950,7,false,25,-3.7500,0.202913,0.3300,18.40,31.9055,4086,7,0.1250
15960,7,true,13,102.9667,0.202730,0.3300,18.40,32.0180,4089,7,0.3333
15970,7,false,25,-4.5833,0.202507,0.3500,18.14,34.0835,4092,7,0.0000
15980,7,false,25,-2.9167,0.202345,0.3100,18.92,30.0973,4093,7,0.2500
15990,7,false,25,-6.6667,0.202103,0.3300,18.54,32.1498,4096,7,0.0000
